Segmento;URA;Produto;Suporte;Transferência Telefone;Transferência Blip;Setor
INCÊNDIO E ILUMINAÇÃO;461;QUADRO COMANDO LINE 2000-264W 3 MOD S/PAINEL;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;QUADRO COMANDO P/ SISTEMA ILUMINAÇÃO DE EMERGÊNCIA - RTE;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;REBAIXADOR DE TENSÃO RT;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;REPETIDORA RP 2000;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;RP 520;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;RT288 - PAINEL REBAIXADOR DE TENSÃO 4MOD.;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;SAV 340;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;SAV 340;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;SAV 420C - Sinalizador Audiovisual Convencional;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;SAV 520E;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;SAV 521E;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;SENSOR PARA ASPIRAÇÃO;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;Sinalizador Audiovisual Valkyrie IP-65;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;SIRENE RONTAN RT11 - 220VAc - 125dB;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;UN BALIZ ROTA FUGA PSL INOX PEQ IP66 24VCC;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;UNIDADE ACLARAMENTO ROTA DE FUGA;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;VENTILAÇÃO 5CV-380;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;VENTILAÇÃO 5CV-380 REDUN;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
INCÊNDIO E ILUMINAÇÃO;461;VENTILAÇÃO 7,5CV-380 REDUN;Sim;controle_acesso_incendio_iluminacao;Incêndio e Iluminação;Incêndio e Iluminação
REDES HOME OFFICE;475;RF 1200;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;W5-2100G;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;ACtion R1200;Não;redes_home_office;Controle de Acesso MG;Controle de Acesso MG
REDES HOME OFFICE;475;Adaptador Wireless ACtion A1200;Sim;redes_home_office;Redes HO;Redes HO
REDES HOME OFFICE;475;Adaptador Wireless IWA 3000;Sim;redes_home_office;Redes HO;Redes HO
REDES HOME OFFICE;475;Adaptador Wireless IWA 3001;Sim;redes_home_office;Redes HO;Redes HO
REDES HOME OFFICE;475;Adaptador Wireless N300 IWA 3001;Sim;redes_home_office;Redes HO;Redes HO
REDES HOME OFFICE;475;Aplicativo Wi-Fi Control Home;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;EX 1500;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;GF 1200;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;GKM 1000 E;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;GKM 1200 E;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;GKM 1210 Q;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;GKM 1220;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;GWM 1420 N;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;GWM 1420 Q;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;GWM 2420 N;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;IWE 3000N;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;IWE 3001 Repetidor Wi-Fi N300 Mbps;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;IWR 1000N;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;IWR 3000N;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;KLR 300 (Roteador KEO);Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;KLR 301;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;Meu Wi-Fi INTELBRAS;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;NBOX;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;NCLOUD;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;NPLUG;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;476;PEF 132;Não;redes_home_office;Redes HO;Redes HO
REDES HOME OFFICE;475;PEG 132 B;Não;redes_home_office;Redes HO;Redes HO
REDES HOME OFFICE;475;PEG 232 Express;Não;redes_home_office;Redes HO;Redes HO
REDES HOME OFFICE;476;Remotize;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;RF 301K;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;RG 1200;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;RX 1500;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;RX 3000;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;SR1041E;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;Twibi Fast;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;TWIBI FORCE AX;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;Twibi Force Plug;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;Twibi Giga;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;Twibi Giga+;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;W4-300F;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;W5-1200F;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;W5-1200G;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;W5-1200GS;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;W5-2100;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;W6-1500;Sim;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WAG 200 E;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WAS 200 E;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WBG 901;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WBN 240;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WBN 241;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WBN 300;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WBN 301;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WBN 312;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WBN 900;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WBS 901 E;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WIG 240;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WIG 240 P;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WIN 240;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WIN 300;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WPG 200;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WPN 200;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WPN 200 Express;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WPN 300;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WPN 300 Express;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WPN 302;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRG 140 E;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRG 240 E;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRH 211;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRH 241;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRN 140;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRN 150;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRN 240;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRN 240 SLIM;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRN 240i;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRN 241;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRN 300;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRN 340;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRN 342;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRN 342 SLIM;Não;redes_home_office;Redes Home Office;Redes Home Office
REDES HOME OFFICE;475;WRS 240 E;Não;redes_home_office;Controle de Acesso MG;Controle de Acesso MG
REDES EMPRESARIAIS;476;S1005G-P;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;AP 1210 AC;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;AP 1250 AC MAX;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;478;AP 1250 AC Outdoor;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;AP 1350 AC;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;AP 1350 AC-S;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;AP 1750 AC;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;AP 1800 AX;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;AP 300;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;AP 3000 AX;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;AP 3000 AX Outdor;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;AP 310;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;AP 360;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;495;AP 3620;Sim;redes_linha_future;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;495;AP 3620 H;Sim;redes_linha_future;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;495;AP 3622;Sim;redes_linha_future;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;495;AP 5620;Sim;redes_linha_future;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;495;AP 5620XDE;Sim;redes_linha_future;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;495;AP 5626;Sim;redes_linha_future;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;495;AP 5630;Sim;redes_linha_future;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;495;AP 7630X;Sim;redes_linha_future;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;495;AP 7739;Sim;redes_linha_future;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC 2M 14;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC 2M 90;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC 2S 14;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC 2S 20;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC 5A;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC 5A-15;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC 5A-20;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC 5A-90;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC 5M;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC 5M 18;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC 5M 90;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;APC Mach5;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;Aplicativo ConnectFi;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;BSPRO 1350;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;BSPRO 1350 AC-S;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;BSPRO 360;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;GX 3000;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;HOTSPOT 300;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;IH 3000;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;INC - Intelbras Network Center;Sim;redes_linha_future;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;InMaster;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;Kit conexão APC 5A-15;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;Kit WOM CFTV/Kit WOM 5A MiMo;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;LinkCalc;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;478;Módulo SFP EPON KPSD 1120E;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;478;OCH1U 80;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;PoE 2405F;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;PoE 2405P;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;PTP 4 19;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;PTP 5 23;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;PTP 5N;Não;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;RESETTOOL;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;S1010F-P;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S1010G-PA;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S1026F-P;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S1105F-P;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S1105G-P;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S1110G-PA;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S1116G;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S1118F-PA;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S1120G-PA;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S1124G;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S1126F-PA;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S1128G-PA;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S2310G-A;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;476;S2328G-PA;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S2328G-PB;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S2352G-B;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S2352G-PB;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S3028G-PB LITE;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;S3352G-PB;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 1600;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 1600 D;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 1600 Q;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 1600 Q+;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 1811 PoE;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 1821 PoE;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 1822 Hi-PoE;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 2400 QR;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 2400 QR+;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 2421 PoE;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 2622 MR L2;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 2842 MR;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 500;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 500 Hi-PoE;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 500 PoE;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 800;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 800 P;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 800 Q;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 800 Q+;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 800 Q+ Ultra;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 800 V;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 800 VLAN;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 800 VLAN Ultra;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 802 AF;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 900 Hi-PoE;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 900 PoE;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SF 910 PAC;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 1002 MR;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 1002 MR L2+;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 1002 PoE L2+;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 1602 POE MAX;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 2400 QR;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 2400 QR+;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 2400 R;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 2404 MR;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 2404 MR L2+;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 2404 PoE;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 2404 PoE L2+;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 2404D PoE Max;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 2620 QR;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 2620 R;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 2622 PR;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 500;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 5200 MR;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 5204 MR L2+;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 800;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 800 C;Não;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 800 Q;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 800 Q+;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SG 800 VLAN;Sim;redes_fibra_optica;Redes Fibra;Redes Fibra
REDES EMPRESARIAIS;476;SOFTWARE TANAZA;Sim;redes_empresariais;Redes Empresariais;Redes Empresariais
REDES EMPRESARIAIS;495;WC 3000 | Série Wireless Controller 3000;Sim;redes_linha_future;Redes Linha Future;Redes Linha Future
